aid,candid,corrected,dec,dubious,e_dec,e_mag,e_mag_corr,e_mag_corr_ext,e_ra,fid,has_stamp,isdiffpos,mag,mag_corr,mjd,oid,parent_candid,pid,ra,sid,tid,diffmaglim,distnr,drb,drbversion,magap,magapbig,nid,rb,rbversion,rfid,sigmagap,sigmagapbig,step_id_corr
"","611156535015015015",true,64.541675,false,"",0.17890984,100,0.01254804,"",2,true,1,20.493195,17.60805,58365.15653940011,"ZTF18absrlhv",0,611156535015,252.4095192,"ztf","ztf",20.669344,0.4601486,0,"",20.4727,20.5854,611,0.81,"t8_f5_c3",824120250,0.3746,0.5135,"bulk_1.0.0"
"","733496055015015019",true,64.5418704,false,"",0.18349507,0.00507438,0.03382497,"",1,false,1,20.058744,18.222776,58487.496053200215,"ZTF18absrlhv",733553345015015000,733496055015,252.4094523,"ztf","ztf",20.502676,0.38387913,0,"",19.8069,19.6153,733,0.6933333,"t8_f5_c3",824120150,0.1929,0.2032,"bulk_1.0.0"
"","733553345015015017",true,64.5418186,false,"",0.17593165,100,0.02009864,"",2,false,1,19.910732,17.555288,58487.55334489979,"ZTF18absrlhv",738531415015015000,733553345015,252.4095709,"ztf","ztf",20.35781,0.070526056,0,"",20.0627,20.2764,733,0.8666667,"t8_f5_c3",824120250,0.3222,0.4925,"bulk_1.0.0"
"","738530476215015006",true,64.5418839,false,"",0.18993315,0.02832474,0.04209167,"",1,false,1,19.773,18.13699,58492.5304744998,"ZTF18absrlhv",738531415015015000,738530476215,252.4097118,"ztf","ztf",20.042498,0.2926715,0,"",19.8113,19.777,738,0.75666666,"t8_f5_c3",825120162,0.288,0.3534,"bulk_1.0.0"
"","738531415015015012",true,64.5418669,false,"",0.15944736,0.0048048957,0.03289441,"",1,false,1,19.906876,18.193138,58492.53141199984,"ZTF18absrlhv",757508075015015000,738531415015,252.4096934,"ztf","ztf",20.592863,0.2379524,0,"",19.9195,19.7851,738,0.81666666,"t8_f5_c3",824120150,0.2147,0.238,"bulk_1.0.0"
"","752531646215015000",true,64.5417609,false,"",0.29438,0.073027216,0.078688785,"",1,false,1,19.5038,18.07131,58506.531643500086,"ZTF18absrlhv",772464745015015000,752531646215,252.4096454,"ztf","ztf",19.0732,0.165125,"","",19.7385,19.6672,752,0.464286,"t15_f5_c3","",0.4322,0.5183,"bulk_1.0.0"
"","754509955015015011",true,64.5418176,false,"",0.222751,100,0.03089791,"",2,false,1,19.6696,17.524874,58508.509953700006,"ZTF18absrlhv",772464745015015000,754509955015,252.4098001,"ztf","ztf",19.6013,0.319272,"","",19.7073,19.8106,754,0.78,"t15_f5_c3","",0.3312,0.4633,"bulk_1.0.0"
"","757508075015015001",true,64.5418334,false,"",0.17978038,0.03859896,0.048806366,"",1,false,1,19.515772,18.100107,58511.50807869993,"ZTF18absrlhv",787472986215015000,757508075015,252.4096506,"ztf","ztf",19.99588,0.11043492,0,"",19.2311,19.4064,757,0.7728571,"t15_f5_c3",824120150,0.1873,0.2796,"bulk_1.0.0"
"","757549695015025005",true,64.5417379,false,"",0.183684,100,0.026806517,"",2,false,1,19.6053,17.515724,58511.5496991002,"ZTF18absrlhv",787472986215015000,757549695015,252.4095678,"ztf","ztf",20.1276,0.230916,"","",19.4501,19.4207,757,0.814286,"t15_f5_c3","",0.2308,0.2837,"bulk_1.0.0"
"","758552066215015004",true,64.5419138,false,"",0.228292,0.048592992,0.057104692,"",1,false,1,19.601,18.096453,58512.5520601999,"ZTF18absrlhv",787472986215015000,758552066215,252.409748,"ztf","ztf",20.3124,0.412201,"","",19.9883,20.2008,758,0.727143,"t15_f5_c3","",0.2732,0.4188,"bulk_1.0.0"
"","772464745015015008",true,64.5417934,false,"",0.15527649,0.03666976,0.046568085,"",1,false,1,19.364437,18.056894,58526.46474540001,"ZTF18absrlhv",787472986215015000,772464745015,252.4099155,"ztf","ztf",20.139465,0.40222573,0,"",19.4876,19.4736,772,0.7242857,"t15_f5_c3",824120150,0.163,0.2025,"bulk_1.0.0"
"","772513926215015017",true,64.5418078,false,"",0.233598,100,0.03742193,"",2,false,1,19.4578,17.469442,58526.51392359985,"ZTF18absrlhv",787472986215015000,772513926215,252.4100365,"ztf","ztf",19.7568,0.67101,"","",19.4927,19.44,772,0.741429,"t15_f5_c3","",0.2531,0.3044,"bulk_1.0.0"
"","772532385015015017",true,64.5417804,false,"",0.12405767,100,0.02333669,"",2,false,1,19.274702,17.460741,58526.53238430014,"ZTF18absrlhv",787472986215015000,772532385015,252.4096219,"ztf","ztf",20.176458,0.089813225,0,"",19.1541,19.1224,772,0.7757143,"t15_f5_c3",824120250,0.1408,0.1709,"bulk_1.0.0"
"","784533326215015001",true,64.5418133,false,"",0.368131,0.074986346,0.08120899,"",1,false,1,19.7794,18.138405,58538.533321800176,"ZTF18absrlhv",787472986215015000,784533326215,252.4097166,"ztf","ztf",19.5178,0.117061,"","",19.5007,19.9719,784,0.47,"t15_f5_c3","",0.3696,0.7292,"bulk_1.0.0"
"","784535175015015005",true,64.5417184,false,"",0.320412,0.079009436,0.08457646,"",1,false,1,19.5574,18.111252,58538.535173600074,"ZTF18absrlhv",787472986215015000,784535175015,252.4097184,"ztf","ztf",19.5089,0.317145,"","",18.9566,19.1091,784,0.391429,"t15_f5_c3","",0.2199,0.3233,"bulk_1.0.0"
"","787472986215015006",true,64.5418225,false,"",0.1205288,0.023133291,0.036287207,"",1,false,1,19.323433,18.02009,58541.472986099776,"ZTF18absrlhv",803474846215025000,787472986215,252.4096752,"ztf","ztf",20.403828,0.08276455,0,"",19.2959,19.2399,787,0.64,"t15_f5_c3",825120162,0.1223,0.1454,"bulk_1.0.0"
"","787474375015015003",true,64.541835,false,"",0.249923,0.07230129,0.07762973,"",1,false,1,19.3096,18.040155,58541.47437500022,"ZTF18absrlhv",803474846215025000,787474375015,252.4095832,"ztf","ztf",20.0087,0.152738,"","",19.1629,19.143,787,0.394286,"t15_f5_c3","",0.1724,0.214,"bulk_1.0.0"
"","787534386215015004",true,64.5417979,false,"",0.15028676,100,0.02753114,"",2,false,1,19.282043,17.439302,58541.5343865999,"ZTF18absrlhv",803474846215025000,787534386215,252.4097699,"ztf","ztf",20.353704,0.2876887,0,"",19.2625,19.1622,787,0.86,"t15_f5_c3",825120262,0.1508,0.1715,"bulk_1.0.0"
"","793366116215015007",true,64.541916,false,"",0.16107515,0.03844601,0.047658727,"",1,false,1,19.350334,18.028118,58547.366111100186,"ZTF18absrlhv",821347385015015000,793366116215,252.4096921,"ztf","ztf",20.39374,0.39422372,0,"",19.2798,19.2776,793,0.56285715,"t15_f5_c3",825120162,0.125,0.156,"bulk_1.0.0"
"","803372596215025011",true,64.5417997,false,"",0.15813385,100,0.037291892,"",2,false,1,18.935509,17.366983,58557.37259260006,"ZTF18absrlhv",826427455015015000,803372596215,252.4095799,"ztf","ztf",19.646105,0.12604292,0,"",19.0983,19.0593,803,0.74,"t15_f5_c3",825120262,0.1695,0.2065,"bulk_1.0.0"
"","803426795015025004",true,64.5416734,false,"",0.17546363,100,0.030027235,"",2,false,1,19.399895,17.483215,58557.42679399997,"ZTF18absrlhv",826427455015015000,803426795015,252.4096005,"ztf","ztf",20.094234,0.45530337,0,"",19.0393,18.9723,803,0.4942857,"t15_f5_c3",824120250,0.1178,0.1381,"bulk_1.0.0"
"","803449125015025009",true,64.5417384,false,"",0.12390921,0.029402645,0.040358517,"",1,false,1,19.234037,18.016117,58557.44912040001,"ZTF18absrlhv",826427455015015000,803449125015,252.4096687,"ztf","ztf",20.360046,0.22935244,0,"",19.0709,19.0129,803,0.48142856,"t15_f5_c3",824120150,0.0902,0.1066,"bulk_1.0.0"
"","803474846215025005",true,64.5418306,false,"",0.19121096,0.051632117,0.0586116,"",1,false,1,19.295395,18.011572,58557.47484950023,"ZTF18absrlhv",826427455015015000,803474846215,252.4098917,"ztf","ztf",20.06598,0.39156505,0,"",19.3598,19.2675,803,0.5885714,"t15_f5_c3",825120162,0.1519,0.1755,"bulk_1.0.0"
"","806413346215015012",true,64.5417487,false,"",0.16660865,100,0.032643642,"",2,false,1,19.191982,17.422235,58560.413344900124,"ZTF18absrlhv",826427455015015000,806413346215,252.409808,"ztf","ztf",19.730427,0.4375944,0,"",19.8555,19.8317,806,0.7457143,"t15_f5_c3",825120262,0.4088,0.5085,"bulk_1.0.0"
"","806426625015015010",true,64.5417866,false,"",0.13924816,100,0.027684249,"",2,false,1,19.200228,17.446337,58560.426620400045,"ZTF18absrlhv",826427455015015000,806426625015,252.4095779,"ztf","ztf",19.963015,0.055104334,0,"",19.3647,19.1728,806,0.81285715,"t15_f5_c3",824120250,0.2363,0.2514,"bulk_1.0.0"
"","806494565015015011",true,64.5418787,false,"",0.13368633,0.037473693,0.046105683,"",1,false,1,19.140635,17.984802,58560.49456019979,"ZTF18absrlhv",826427455015015000,806494565015,252.4096745,"ztf","ztf",20.037924,0.27537063,0,"",19.1298,19.0943,806,0.76857144,"t15_f5_c3",824120150,0.1556,0.1915,"bulk_1.0.0"
"","813481725015015002",true,64.5419819,false,"",0.221169,0.070027314,0.075081505,"",1,false,1,19.1667,17.993723,58567.48172450019,"ZTF18absrlhv",842404886215015000,813481725015,252.4093427,"ztf","ztf",19.5761,0.791251,"","",19.5358,19.5016,813,0.605714,"t15_f5_c3","",0.2595,0.3207,"bulk_1.0.0"
"","813530495015015008",true,64.5417835,false,"",0.14471938,100,0.02834058,"",2,false,1,19.220663,17.450369,58567.530497699976,"ZTF18absrlhv",842404886215015000,813530495015,252.4096379,"ztf","ztf",19.892513,0.09288983,0,"",19.2044,19.3379,813,0.7014286,"t15_f5_c3",824120250,0.2067,0.2966,"bulk_1.0.0"
"","818395495015015016",true,64.5417947,false,"",0.12816311,0.027983276,0.03978046,"",1,false,1,19.310743,18.04051,58572.3954977002,"ZTF18absrlhv",842404886215015000,818395495015,252.4095397,"ztf","ztf",20.4002,0.16721366,0,"",19.4002,19.3388,818,0.66,"t15_f5_c3",824120150,0.1662,0.1974,"bulk_1.0.0"
"","818430656215015010",true,64.5417589,false,"",0.11632709,100,0.019976234,"",2,false,1,19.367355,17.454437,58572.430659700185,"ZTF18absrlhv",842404886215015000,818430656215,252.4098104,"ztf","ztf",20.302647,0.4160895,0,"",19.2484,19.2169,818,0.7842857,"t15_f5_c3",825120262,0.1687,0.2054,"bulk_1.0.0"
"","818465215015015025",true,64.5417732,false,"",0.13516217,100,0.024961611,"",2,false,1,19.299278,17.465322,58572.46521990001,"ZTF18absrlhv",842404886215015000,818465215015,252.4096033,"ztf","ztf",20.51754,0.10012611,0,"",19.2859,19.2953,818,0.7714286,"t15_f5_c3",824120250,0.1486,0.1864,"bulk_1.0.0"
"","818493056215015005",true,64.5418158,false,"",0.1984683,0.045625307,0.05411221,"",1,false,1,19.47435,18.06336,58572.49305560021,"ZTF18absrlhv",842404886215015000,818493056215,252.4097251,"ztf","ztf",20.394249,0.13162032,0,"",19.4106,19.7157,818,0.4642857,"t15_f5_c3",825120162,0.136,0.2248,"bulk_1.0.0"
"","821347385015015005",true,64.5417856,false,"",0.21627961,0.054818336,0.06212144,"",1,false,1,19.430813,18.076378,58575.34738430008,"ZTF18absrlhv",842404886215015000,821347385015,252.4096932,"ztf","ztf",19.74422,0.0901059,0,"",19.5085,19.0887,821,0.51428574,"t15_f5_c3",824120150,0.3413,0.2949,"bulk_1.0.0"
"","821424056215015011",true,64.5417836,false,"",0.12751047,100,0.021198535,"",2,false,1,19.40969,17.461592,58575.424050900154,"ZTF18absrlhv",842404886215015000,821424056215,252.4097538,"ztf","ztf",20.596182,0.29377627,0,"",19.295,19.2954,821,0.82857144,"t15_f5_c3",825120262,0.1428,0.1766,"bulk_1.0.0"
"","821424535015015014",true,64.5418143,false,"",0.10274348,100,0.01804487,"",2,false,1,19.365807,17.477304,58575.42453699978,"ZTF18absrlhv",842404886215015000,821424535015,252.4096803,"ztf","ztf",20.711388,0.14316759,0,"",19.293,19.1778,821,0.81857145,"t15_f5_c3",824120250,0.1294,0.1435,"bulk_1.0.0"
"","826427455015015005",true,64.5417956,false,"",0.10269072,0.0112287495,0.030815382,"",1,false,1,19.363531,18.056622,58580.42745369999,"ZTF18absrlhv",854345266215015000,826427455015,252.4096477,"ztf","ztf",20.590925,0.027677529,0,"",19.417,19.3411,826,0.7342857,"t15_f5_c3",824120150,0.1367,0.1593,"bulk_1.0.0"
"","826450066215015001",true,64.5418764,false,"",0.2016498,0.052370343,0.05948075,"",1,false,1,19.355072,18.029518,58580.450069400016,"ZTF18absrlhv",854345266215015000,826450066215,252.4097028,"ztf","ztf",19.884783,0.2628878,0,"",19.1903,19.2493,826,0.66714287,"t15_f5_c3",825120162,0.1919,0.2562,"bulk_1.0.0"
"","826472585015015005",true,64.5418111,false,"",0.14924067,100,0.024557719,"",2,false,1,19.451048,17.4918,58580.47258100007,"ZTF18absrlhv",854345266215015000,826472585015,252.4096412,"ztf","ztf",20.015226,0.07586768,0,"",19.9719,19.7057,826,0.7728571,"t15_f5_c3",824120250,0.3995,0.3962,"bulk_1.0.0"
"","826505386215015002",true,64.5417904,false,"",0.15476759,100,0.028500982,"",2,false,1,19.275072,17.43802,58580.505381899886,"ZTF18absrlhv",854345266215015000,826505386215,252.4096732,"ztf","ztf",20.125242,0.18335716,0,"",19.17,19.17,826,0.78,"t15_f5_c3",825120262,0.1746,0.2194,"bulk_1.0.0"
"","829321675015015003",true,64.5417894,false,"",0.14693604,100,0.026709529,"",2,false,1,19.320335,17.46918,58583.321678199805,"ZTF18absrlhv",854345266215015000,829321675015,252.4096974,"ztf","ztf",19.892017,0.16898182,0,"",19.3119,19.211,829,0.8157143,"t15_f5_c3",824120250,0.1774,0.2032,"bulk_1.0.0"
"","829344866215015009",true,64.541736,false,"",0.14821887,100,0.027984872,"",2,false,1,19.24176,17.43181,58583.34486109996,"ZTF18absrlhv",854345266215015000,829344866215,252.409508,"ztf","ztf",19.81499,0.37610427,0,"",19.1437,19.3358,829,0.7728571,"t15_f5_c3",825120262,0.1634,0.2443,"bulk_1.0.0"
"","829407196215015015",true,64.5417808,false,"",0.15296134,0.032466624,0.043315303,"",1,false,1,19.41738,18.04753,58583.407199100126,"ZTF18absrlhv",854345266215015000,829407196215,252.4095384,"ztf","ztf",20.285452,0.18350627,0,"",19.5607,19.4552,829,0.61142856,"t15_f5_c3",825120162,0.1632,0.1855,"bulk_1.0.0"
"","832349565015015003",true,64.5418273,false,"",0.117210254,100,0.020360762,"",2,false,1,19.380259,17.47983,58586.34956019977,"ZTF18absrlhv",854345266215015000,832349565015,252.4094921,"ztf","ztf",20.242462,0.17444946,0,"",19.3577,19.2935,832,0.91,"t15_f5_c3",824120250,0.1832,0.2171,"bulk_1.0.0"
"","832390466215015011",true,64.5417777,false,"",0.13905469,100,0.026113695,"",2,false,1,19.248959,17.433165,58586.39046300016,"ZTF18absrlhv",854345266215015000,832390466215,252.4094955,"ztf","ztf",19.981329,0.24484158,0,"",19.2571,19.2152,832,0.8214286,"t15_f5_c3",825120262,0.1727,0.2085,"bulk_1.0.0"
"","832430235015015004",true,64.5418141,false,"",0.08746577,100,0.027077155,"",1,false,1,19.31488,18.041792,58586.43023149995,"ZTF18absrlhv",854345266215015000,832430235015,252.4097707,"ztf","ztf",20.807226,0.19004926,0,"",19.2546,19.2046,832,0.76,"t15_f5_c3",824120150,0.0983,0.1162,"bulk_1.0.0"
"","832449186215015009",true,64.5418259,false,"",0.15056935,0.032791004,0.04342212,"",1,false,1,19.389675,18.039612,58586.44918979984,"ZTF18absrlhv",854345266215015000,832449186215,252.409592,"ztf","ztf",20.689156,0.10033291,0,"",19.297,19.3391,832,0.6,"t15_f5_c3",825120162,0.1112,0.1433,"bulk_1.0.0"
"","838370536215015004",true,64.5418558,false,"",0.258796,0.019770792,0.048810143,"",2,false,1,19.2432,17.432081,58592.370532399975,"ZTF18absrlhv",854345266215015000,838370536215,252.4097627,"ztf","ztf",19.0801,0.261165,"","",19.2332,18.6526,838,0.402857,"t15_f5_c3","",0.4306,0.3232,"bulk_1.0.0"
"","838487676215015000",true,64.5418116,false,"",0.20927346,0.050684907,0.058321763,"",1,false,1,19.441519,18.05431,58592.487673600204,"ZTF18absrlhv",854345266215015000,838487676215,252.4095165,"ztf","ztf",19.565258,0.19134356,0,"",19.7388,19.5561,838,0.6,"t15_f5_c3",825120162,0.4561,0.4937,"bulk_1.0.0"
"","838491295015015003",true,64.5418318,false,"",0.19940907,0.05063242,0.058350638,"",1,false,1,19.402384,18.068136,58592.4912963002,"ZTF18absrlhv",854345266215015000,838491295015,252.4097906,"ztf","ztf",19.703394,0.23673922,0,"",19.2251,19.5693,838,0.72,"t15_f5_c3",824120150,0.2696,0.474,"bulk_1.0.0"
"","842321425015015002",true,64.5418295,false,"",0.14700879,100,0.025446048,"",2,false,1,19.38495,17.480642,58596.32142359996,"ZTF18absrlhv",854345266215015000,842321425015,252.4096473,"ztf","ztf",19.991447,0.1349593,0,"",19.6812,19.3728,842,0.8442857,"t15_f5_c3",824120250,0.2962,0.2824,"bulk_1.0.0"
"","842404886215015004",true,64.5418456,false,"",0.12246335,100,0.02355256,"",2,false,1,19.217014,17.427094,58596.404884300195,"ZTF18absrlhv",854345266215015000,842404886215,252.4095826,"ztf","ztf",20.136326,0.057948284,0,"",19.4328,19.3793,842,0.8657143,"t15_f5_c3",825120262,0.2285,0.2746,"bulk_1.0.0"
"","842451375015015004",true,64.5418226,false,"",0.14568964,0.03627472,0.045878526,"",1,false,1,19.287924,18.033377,58596.45137730008,"ZTF18absrlhv",854345266215015000,842451375015,252.4096538,"ztf","ztf",20.066736,0.072461724,0,"",19.5321,19.3808,842,0.79571426,"t15_f5_c3",824120150,0.2286,0.2533,"bulk_1.0.0"
"","842474976215015004",true,64.541773,false,"",0.14325608,0.028325357,0.04034809,"",1,false,1,19.425566,18.04984,58596.474976900034,"ZTF18absrlhv",854345266215015000,842474976215,252.4095834,"ztf","ztf",20.073662,0.15073602,0,"",19.3606,19.2274,842,0.71,"t15_f5_c3",825120162,0.1979,0.2226,"bulk_1.0.0"
"","851411095015015005",true,64.5417707,false,"",0.14321077,100,0.023183716,"",2,false,1,19.47224,17.495258,58605.41109950002,"ZTF18absrlhv",854345266215015000,851411095015,252.4095849,"ztf","ztf",20.572985,0.10734923,0,"",19.4966,19.7178,851,0.8442857,"t15_f5_c3",824120250,0.1716,0.2602,"bulk_1.0.0"
"","851436016215015010",true,64.5417417,false,"",0.12887272,100,0.021468285,"",2,false,1,19.407063,17.461153,58605.43601850001,"ZTF18absrlhv",854345266215015000,851436016215,252.4097311,"ztf","ztf",20.486519,0.38314602,0,"",19.3967,19.3351,851,0.8442857,"t15_f5_c3",825120262,0.1618,0.1896,"bulk_1.0.0"
"","854301305015015002",true,64.541812,false,"",0.1466675,0.02936405,0.04154317,"",1,false,1,19.45201,18.082424,58608.30130789988,"ZTF18absrlhv",854345266215015000,854301305015,252.4097008,"ztf","ztf",20.525982,0.08740173,0,"",19.6779,19.5317,854,0.73571426,"t15_f5_c3",824120150,0.1542,0.1681,"bulk_1.0.0"
"","854324566215015006",true,64.5417783,false,"",0.14313969,0.02719228,0.039688315,"",1,false,1,19.449184,18.05644,58608.324560199864,"ZTF18absrlhv",854345266215015000,854324566215,252.4097159,"ztf","ztf",20.589016,0.15375729,0,"",19.6563,19.5085,854,0.5914286,"t15_f5_c3",825120162,0.1591,0.173,"bulk_1.0.0"
"","854345266215015005",true,64.5417852,false,"",0.18510097,100,0.031138377,"",2,false,1,19.394299,17.459017,58608.34526620014,"ZTF18absrlhv",879453286215015000,854345266215,252.4097372,"ztf","ztf",19.93052,0.27033672,0,"",19.1269,19.1324,854,0.7714286,"t15_f5_c3",825120262,0.1795,0.2268,"bulk_1.0.0"
"","854370695015015001",true,64.5418006,false,"",0.18679483,100,0.030781308,"",2,false,1,19.449188,17.491493,58608.37069439981,"ZTF18absrlhv",879453286215015000,854370695015,252.4096435,"ztf","ztf",19.874428,0.08310781,0,"",19.4118,19.2409,854,0.67,"t15_f5_c3",824120250,0.2737,0.2952,"bulk_1.0.0"
"","858392936215015012",true,64.5418014,false,"",0.117123604,0.017926758,0.0336701,"",1,false,1,19.3945,18.041,58612.39293979993,"ZTF18absrlhv",879453286215015000,858392936215,252.4096807,"ztf","ztf",20.915623,0.063763164,0,"",19.2161,19.2548,858,0.5157143,"t15_f5_c3",825120162,0.0875,0.1103,"bulk_1.0.0"
"","858430475015015007",true,64.5417915,false,"",0.10074957,100,0.016643083,"",2,false,1,19.44599,17.490967,58612.43047450017,"ZTF18absrlhv",879453286215015000,858430475015,252.4096725,"ztf","ztf",20.940678,0.13123536,0,"",19.2526,19.1258,858,0.74,"t15_f5_c3",824120250,0.106,0.114,"bulk_1.0.0"
"","858466996215015003",true,64.5417872,false,"",0.14228168,100,0.02370976,"",2,false,1,19.406637,17.461082,58612.46699069999,"ZTF18absrlhv",879453286215015000,858466996215,252.4098309,"ztf","ztf",20.676746,0.38403308,0,"",19.4148,19.508,858,0.81714284,"t15_f5_c3",825120262,0.1435,0.1909,"bulk_1.0.0"
"","862268735015015001",true,64.5418366,false,"",0.2151244,0.05515997,0.062371295,"",1,false,1,19.416513,18.07225,58616.26873840019,"ZTF18absrlhv",879453286215015000,862268735015,252.4097183,"ztf","ztf",20.09999,0.15591277,0,"",19.6751,19.689,862,0.7385714,"t15_f5_c3",824120150,0.2608,0.3362,"bulk_1.0.0"
"","862269226215015000",true,64.5418818,false,"",0.16897568,0.03577245,0.04610493,"",1,false,1,19.473253,18.06306,58616.26922449982,"ZTF18absrlhv",879453286215015000,862269226215,252.4097082,"ztf","ztf",20.030777,0.2839197,0,"",19.4516,19.5564,862,0.68142855,"t15_f5_c3",825120162,0.2204,0.3082,"bulk_1.0.0"
"","862371865015015001",true,64.5417974,false,"",0.12478532,100,0.020664115,"",2,false,1,19.442806,17.49044,58616.3718634001,"ZTF18absrlhv",879453286215015000,862371865015,252.4096217,"ztf","ztf",20.442953,0.052689686,0,"",19.5359,19.4153,862,0.7942857,"t15_f5_c3",824120250,0.1966,0.2201,"bulk_1.0.0"
"","862373786215015007",true,64.5418162,false,"",0.13389893,100,0.0243776,"",2,false,1,19.29027,17.440804,58616.37378469994,"ZTF18absrlhv",879453286215015000,862373786215,252.4096432,"ztf","ztf",20.389126,0.085371904,0,"",19.5869,19.6723,862,0.84,"t15_f5_c3",825120262,0.2204,0.2979,"bulk_1.0.0"
"","865343755015015002",true,64.5418633,false,"",0.295384,0.032762844,0.053699363,"",2,false,1,19.3202,17.469156,58619.34375,"ZTF18absrlhv",879453286215015000,865343755015,252.4094486,"ztf","ztf",19.1211,0.304833,"","",19.2049,19.1784,865,0.56,"t15_f5_c3","",0.3673,0.4591,"bulk_1.0.0"
"","873388566215015005",true,64.5417758,false,"",0.17383476,100,0.03238747,"",2,false,1,19.259544,17.435146,58627.38856479991,"ZTF18absrlhv",896283595015015000,873388566215,252.4097638,"ztf","ztf",20.340933,0.32304996,0,"",19.2698,19.3373,873,0.95857143,"t17_f5_c3",825120262,0.1679,0.2234,"bulk_1.0.0"
"","873392765015015004",true,64.5417787,false,"",0.12187311,100,0.021070667,"",2,false,1,19.386482,17.480907,58627.392766200006,"ZTF18absrlhv",896283595015015000,873392765015,252.4095614,"ztf","ztf",20.395535,0.096754014,0,"",19.1252,19.1376,873,0.91714287,"t17_f5_c3",824120250,0.137,0.1731,"bulk_1.0.0"
"","878295505015015011",true,64.5418267,false,"",0.11907951,100,0.022323025,"",2,false,1,19.279318,17.461607,58632.295509300195,"ZTF18absrlhv",896283595015015000,878295505015,252.4095888,"ztf","ztf",20.589111,0.08697718,0,"",19.3256,19.2499,878,0.9714286,"t17_f5_c3",824120250,0.1372,0.158,"bulk_1.0.0"
"","878351965015015001",true,64.5417742,false,"",0.14068407,0.031446848,0.04251397,"",1,false,1,19.35262,18.053335,58632.351967600174,"ZTF18absrlhv",896283595015015000,878351965015,252.4095706,"ztf","ztf",20.767206,0.153604,0,"",19.3555,19.2387,878,0.9742857,"t17_f5_c3",824120150,0.1088,0.1212,"bulk_1.0.0"
"","879344866215015000",true,64.5417727,false,"",0.10145767,100,0.019548584,"",2,false,1,19.214542,17.426619,58633.34486109996,"ZTF18absrlhv",896283595015015000,879344866215,252.4096884,"ztf","ztf",20.508156,0.25484082,0,"",19.1163,19.0432,879,0.98571426,"t17_f5_c3",825120262,0.1205,0.139,"bulk_1.0.0"
"","879453286215015005",true,64.5417788,false,"",0.14201716,0.03122762,0.042047422,"",1,false,1,19.349323,18.02782,58633.45328699984,"ZTF18absrlhv",896283595015015000,879453286215,252.4097441,"ztf","ztf",20.61275,0.18053637,0,"",19.3769,19.2258,879,0.9442857,"t17_f5_c3",825120162,0.1266,0.1371,"bulk_1.0.0"
"","881224845015015006",true,64.5418376,false,"",0.08971512,0.0100004915,0.029345581,"",1,false,1,19.227188,18.013882,58635.22484950023,"ZTF18absrlhv",896283595015015000,881224845015,252.4096603,"ztf","ztf",20.94113,0.12769541,0,"",19.1824,19.1019,881,0.97,"t17_f5_c3",824120150,0.0861,0.0982,"bulk_1.0.0"
"","881277735015015016",true,64.5417885,false,"",0.10630614,100,0.019264843,"",2,false,1,19.3244,17.469917,58635.2777315001,"ZTF18absrlhv",896283595015015000,881277735015,252.4095862,"ztf","ztf",20.872684,0.04813237,0,"",19.3602,19.4173,881,0.9342857,"t17_f5_c3",824120250,0.1222,0.1563,"bulk_1.0.0"
"","882329306215015003",true,64.541801,false,"",0.114986114,100,0.021904638,"",2,false,1,19.229818,17.429544,58636.32930559991,"ZTF18absrlhv",896283595015015000,882329306215,252.4097615,"ztf","ztf",20.735971,0.2694817,0,"",19.294,19.2383,882,0.9714286,"t17_f5_c3",825120262,0.1268,0.147,"bulk_1.0.0"
"","882445246215015005",true,64.5417756,false,"",0.10619442,0.020931996,0.034243803,"",1,false,1,19.215132,17.986332,58636.44524310017,"ZTF18absrlhv",896283595015015000,882445246215,252.4097116,"ztf","ztf",20.862368,0.1555524,0,"",19.1992,19.0785,882,0.9342857,"t17_f5_c3",825120162,0.09,0.0986,"bulk_1.0.0"
"","884258415015015007",true,64.5417939,false,"",0.08470778,100,0.01614737,"",2,false,1,19.25693,17.457376,58638.25841439981,"ZTF18absrlhv",896283595015015000,884258415015,252.4096186,"ztf","ztf",20.788929,0.043976143,0,"",19.2474,19.1848,884,0.9628571,"t17_f5_c3",824120250,0.1148,0.1322,"bulk_1.0.0"
"","884338635015015006",true,64.5418,false,"",0.11046192,0.017005943,0.03330645,"",1,false,1,19.356096,18.054386,58638.338634300046,"ZTF18absrlhv",896283595015015000,884338635015,252.4096638,"ztf","ztf",20.963106,0.036185067,0,"",19.4866,19.5814,884,0.9671429,"t17_f5_c3",824120150,0.1073,0.143,"bulk_1.0.0"
"","885305376215015003",true,64.5418165,false,"",0.112949975,100,0.021338355,"",2,false,1,19.240974,17.431662,58639.305370400194,"ZTF18absrlhv",896283595015015000,885305376215,252.4096249,"ztf","ztf",20.657196,0.063704304,0,"",19.2268,19.3064,885,0.9628571,"t17_f5_c3",825120262,0.1271,0.1678,"bulk_1.0.0"
"","885423486215015003",true,64.5418282,false,"",0.14109555,0.03472552,0.044265307,"",1,false,1,19.25887,18.000244,58639.42348380014,"ZTF18absrlhv",896283595015015000,885423486215,252.409827,"ztf","ztf",20.78384,0.2932377,0,"",19.4563,19.5211,885,0.94142854,"t17_f5_c3",825120162,0.117,0.1528,"bulk_1.0.0"
